cat,area,perimeter,compact,opt_blue_min,opt_blue_max,opt_blue_range,opt_blue_mean,opt_blue_stddev,opt_blue_sum,opt_blue_median,opt_green_min,opt_green_max,opt_green_range,opt_green_mean,opt_green_stddev,opt_green_sum,opt_green_median,opt_nir_min,opt_nir_max,opt_nir_range,opt_nir_mean,opt_nir_stddev,opt_nir_sum,opt_nir_median,opt_red_min,opt_red_max,opt_red_range,opt_red_mean,opt_red_stddev,opt_red_sum,opt_red_median,NDVI_min,NDVI_max,NDVI_range,NDVI_mean,NDVI_stddev,NDVI_sum,NDVI_median,Brightness_min,Brightness_max,Brightness_range,Brightness_mean,Brightness_stddev,Brightness_sum,Brightness_median,nDSM_min,nDSM_max,nDSM_range,nDSM_mean,nDSM_stddev,nDSM_sum,nDSM_median
9630882,101.000000001,59,1.65609937297,281,514,233,390.660891089,47.5562861426,157827,383.0,419,721,302,574.925742574,57.825826142,232270,581.5,487,959,472,751.485148515,98.6242357559,303600,742.0,483,954,471,725.809405941,90.4298908495,293227,710.5,-0.081212118268,0.114576272666,0.195788390934,0.0168928475703,0.0306190292499,6.82471041841,0.0202573,1199,2009,810,1691.3960396,152.327053643,683324,1728.0,-0.00634765625,4.1643371582,4.17068481445,3.22244874558,0.513578757155,1301.86929321,3.19475
9782539,12341.5000011,7636,19.3899644982,156,1335,1179,299.334501479,18.7602784841,14776947,299.0,224,2186,1962,409.948345015,30.7561119913,20237510,409.0,329,2476,2147,562.525564153,47.229036011,27769637,556.0,138,3343,3205,482.980512904,51.8496644263,23842816,479.0,-0.15918366611,0.461240321398,0.620423987508,0.0767653841656,0.0228292401713,3789.59995472,0.0746004,563,6864,6301,1192.2633594,96.4866297124,58857273,1188.0,-0.285186767578,6.06838989258,6.35357666016,0.192466624875,0.46643778355,9501.30740356,0.0
9626035,108.750000003,58,1.56894756225,293,422,129,380.544827586,15.2571728646,165537,383.0,409,602,193,552.951724138,30.6111686555,240534,564.0,580,860,280,677.901149425,35.038525576,294887,670.0,481,725,244,641.170114943,27.4998604592,278909,644.0,-0.0332326292992,0.151824817061,0.185057446361,0.0276650580109,0.0268484059925,12.0343002348,0.0203762,1238,1706,468,1574.66666667,62.048306481,684980,1589.0,3.67495727539,5.38446044922,1.70950317383,4.41213210533,0.359177027412,1919.27746582,4.33255
9641573,54.75,41,1.56310035944,198,274,76,233.643835616,16.6536322334,51168,236.0,249,376,127,315.894977169,29.3587932636,69181,320.0,660,1215,555,1013.40639269,149.222227571,221936,1067.0,169,362,193,265.493150685,41.5237589318,58143,269.0,0.446945339441,0.711849927902,0.264904588461,0.583136996314,0.0473694637899,127.707002193,0.587492,626,977,351,815.03196347,84.9151275511,178492,828.0,-0.0281677246094,2.71536254883,2.74353027344,1.72145770347,0.548824390772,376.999237061,1.87857
9619862,64.7499999977,90,3.15513314564,151,423,272,238.77992278,43.5507273387,61844,235.0,147,545,398,293.297297297,64.0792857136,75964,284.0,253,838,585,375.55984556,86.2185832748,97270,357.0,171,594,423,276.305019305,71.7952070188,71563,256.0,-0.00657894741744,0.307577997446,0.314156944863,0.153692410554,0.0779242590195,39.8063343336,0.149466,516,1531,1015,808.382239382,168.350447573,209371,771.0,0.0,20.6221923828,20.6221923828,4.26291412,7.16732057533,1104.09475708,0.0
9620629,237.499999998,234,4.28330616623,162,527,365,340.877894737,35.9352610265,323834,344.0,296,779,483,492.197894737,61.0451152905,467588,499.0,380,978,598,646.592631579,77.1601297946,614263,645.0,238,962,724,583.709473684,92.4419579761,554524,591.5,-0.00986193306744,0.279661029577,0.289522962645,0.0542942566167,0.0394098815012,51.5795437858,0.0464879,786,2268,1482,1416.78526316,182.817608831,1345946,1436.0,2.38122558594,3.63171386719,1.25048828125,2.7013139263,0.25080177437,2566.24822998,2.60258
9612396,18.0,22,1.46278836147,307,397,90,352.888888889,16.0291016207,25408,351.0,469,612,143,547.972222222,26.4175721308,39454,553.0,758,1026,268,934.236111111,45.4121536154,67265,935.0,621,909,288,813.486111111,57.1848836513,58571,826.5,0.0193905811757,0.163406208158,0.144015626982,0.0696771348982,0.0357582723938,5.01675371267,0.0626092,1397,1890,493,1714.34722222,93.1750383422,123433,1740.0,2.88668823242,3.43975830078,0.553070068359,3.1386150784,0.169034257215,225.980285645,3.1544
9643763,3074.00000001,1373,6.98576020162,221,329,108,278.040988939,12.7691432748,3418792,277.0,290,485,195,396.771226415,23.0012684226,4878699,396.0,625,1075,450,857.019193234,51.725739908,10537908,853.0,285,613,328,457.608897202,42.8796338022,5626759,457.0,0.199722602963,0.44774851203,0.248025909066,0.304606389841,0.0344374577024,3745.44016948,0.304556,796,1416,620,1132.42111256,77.4573347202,13924250,1130.0,-0.223602294922,1.68200683594,1.90560913086,0.0460493476188,0.108661821833,566.22277832,0.0
9608050,8.25,20,1.96425600437,214,384,170,271.96969697,36.3171925631,8975,264.0,290,565,275,376.757575758,62.9569503242,12433,362.0,456,803,347,589.303030303,100.392105463,19447,547.0,288,562,274,389.878787879,71.4616903411,12866,380.0,0.0904007479548,0.333917617798,0.243516869843,0.204070402592,0.0527818760011,6.73432328552,0.198661,792,1443,651,1038.60606061,164.721608929,34274,993.0,0.648559570312,1.4533996582,0.804840087891,0.850013501716,0.253027310208,28.0504455566,0.733551
9659056,1675.49999998,1079,7.43608416358,226,376,150,303.322739481,18.8785913341,2032869,302.0,289,564,275,441.909877648,33.6989399917,2961680,440.0,658,1169,511,933.046254849,60.2870380453,6253276,929.0,278,686,408,481.26022083,58.3851347455,3225406,477.0,0.181571811438,0.502572894096,0.321001082659,0.321022820238,0.0460819633333,2151.49494123,0.321033,830,1609,779,1226.49283796,108.979602397,8219955,1218.0,-0.0289611816406,1.28723144531,1.31619262695,0.19680656358,0.188536015869,1318.99758911,0.152924
9676052,6196.75000001,5405,19.3690704395,222,511,289,370.826521967,18.8119413466,9191677,371.0,301,722,421,569.610198895,31.6179319264,14118928,571.0,548,1190,642,976.984427321,53.1747917512,24216513,980.0,324,1013,689,777.422035745,51.2945560816,19269960,781.0,0.00808314047754,0.28802588582,0.279942745343,0.114078949561,0.0211692897722,2827.67492276,0.111868,848,2175,1327,1717.85875661,95.4616458497,42580565,1723.0,-0.0508117675781,3.38589477539,3.43670654297,0.218228700619,0.266533053817,5409.23480225,0.151947
9586175,180.250000006,99,2.08014029,283,440,157,353.274618585,19.9209820985,254711,355.0,379,656,277,533.821081831,37.8187134834,384885,542.0,496,966,470,747.611650485,64.1130163512,539028,765.0,363,907,544,672.791955617,74.7238540206,485083,691.0,-0.0192592591047,0.241776317358,0.261035576463,0.0539964144684,0.0369505259027,38.9314148317,0.0435365,1026,1991,965,1559.88765603,127.784112215,1124679,1593.0,1.61010742188,6.95425415039,5.34414672852,3.68492725388,0.775570736139,2656.83255005,3.50497
9582265,8.0,15,1.49603355151,197,304,107,252.15625,28.4770844002,8069,259.0,244,414,170,337.21875,45.4654637988,10791,348.0,536,946,410,789.5,108.260103455,25264,797.5,154,451,297,303.03125,75.33155231,9697,316.0,0.284581512213,0.620689630508,0.336108118296,0.452112249099,0.0719826016406,14.4675919712,0.444107,595,1169,574,892.40625,148.470295719,28557,925.0,-0.00238037109375,0.824127197266,0.826507568359,0.470445632935,0.286455704366,15.0542602539,0.463898
9573356,16.0,26,1.83361614653,284,407,123,317.265625,16.8525240946,20305,315.0,329,524,195,397.34375,30.9405774984,25430,389.5,271,772,501,344.703125,94.2661921912,22061,328.0,242,573,331,291.015625,56.6106472394,18625,277.5,-0.0127504551783,0.200622081757,0.213372536935,0.0781623172297,0.0494525894848,5.0023883027,0.0775698,893,1504,611,1005625,96.2567367772,64360,981.0,1.06872558594,6.83889770508,5.77017211914,2.27413749695,2.25176497839,145.544799805,1.15271
9566316,11.7500000009,28,2.30427424652,233,363,130,273.170212766,26.8536769137,12839,268.0,263,427,164,309.872340426,36.3473883409,14564,308.0,297,613,316,412.893617021,71.8175092864,19406,401.0,135,413,278,228.936170213,64.381312293,10760,213.0,0.11627907306,0.425531923771,0.309252850711,0.295575449917,0.0684863730645,13.8920461461,0.311432,666,1132,466,811.978723404,108.875976555,38163,788.0,0.319183349609,0.464782714844,0.145599365234,0.409525769822,0.0324601356378,19.2477111816,0.412842
9566663,7.0,18,1.91919256761,154,309,155,244.464285714,42.4343881294,6845,245.5,327,544,217,415.0,55.4842319943,11620,398.5,438,791,353,590.321428571,84.1075219888,16529,593.0,276,576,300,412.107142857,82.2762503858,11539,413.5,0.0950510576367,0.325654447079,0.230603389442,0.181765891878,0.0584712154367,5.08944497257,0.182564,813,1374,561,1071.57142857,151.453535678,30004,1062.0,0.412475585938,0.718566894531,0.306091308594,0.494293212891,0.0830103280784,13.8402099609,0.456192
9554854,2.0,8,1.59576912161,278,342,64,309.25,23.4507462568,2474,305.0,386,497,111,438625,42.3022975144,3509,430.0,673,1017,344,843875,105.919117137,6751,863.5,403,579,176,482.75,65.9540559784,3862,458.5,0.231075704098,0.328928053379,0.0978523492813,0.27234262228,0.035792191187,2.17874097824,0.264605,1067,1418,351,1230625,131.424824044,9845,1193.5,0.0,0.00527954101562,0.00527954101562,0.00104141235352,0.00188780499395,0.00833129882812,0.0
9553141,170.000000001,119,2.57464626303,282,675,393,350.502941176,33.0103369309,238342,350.0,396,1036,640,536.591176471,54.4617289676,364882,540.0,569,1596,1027,789.958823529,84.6200752069,537172,785.0,470,1614,1144,741.679411765,92.490270647,504342,749.0,-0.0227882042527,0.176843777299,0.199631981552,0.0323685116846,0.0291299667738,22.0105879455,0.0242636,1152,3325,2173,1628.77352941,177.699345904,1107566,1641.0,0.0,6.93197631836,6.93197631836,4.55252492568,1.60883328306,3095.71694946,4.04227
9563394,3356.50000003,1855,9.03224389453,249,444,195,362.533517056,21.3432982097,4867375,364.0,378,704,326,567.039550127,38.5909617235,7613073,570.0,745,1265,520,992.244674512,65.4633619182,13321877,997.0,463,971,508,757.072918218,58.5770716355,10164461,762.0,0.0417827293277,0.277053833008,0.23527110368,0.134795433272,0.0222824130006,1809.76348712,0.130633,1090,2094,1004,1686.6459854,114.081943067,22644909,1696.0,-0.224243164062,0.919921875,1.14416503906,0.0337132931679,0.0831400902554,452.634674072,0.0
9519475,10.25,17,1.49789736458,335,410,75,379.487804878,18.5092224227,15559,381.0,396,467,71,428.487804878,18.0758860407,17568,427.0,216,367,151,268.292682927,28.6852081389,11000,265.0,233,337,104,270.87804878,21.145483427,11106,269.0,-0.076320938766,0.0656934306026,0.142014369369,-0.00606772680653,0.0333320671523,-0.248776799068,-0.00390625,998,1214,216,1078.85365854,50.718525492,44233,1074.0,0.0,0.435485839844,0.435485839844,0.164529195646,0.131725767713,6.74569702148,0.182281
9529926,4990.75000008,3837,15.3215943345,188,562,374,354.763412313,21.1822887131,7082142,355.0,333,835,502,556.497370135,36.0748556718,11109357,558.0,581,1166,585,951.332715524,63.6185967938,18991455,957.0,405,973,568,750.796423383,55.718063166,14988149,756.0,0.00913562905043,0.311475396156,0.302339767106,0.118037026565,0.0221980016639,2356.37316131,0.116511,977,2370,1393,1662.05720583,102.28660592,33179648,1671.0,-0.163330078125,3.7356262207,3.89895629883,0.189360222417,0.441627330066,3780.19812012,0.0
9697847,26207.7499985,17518,30.5256360103,182,723,541,310.158102088,19.0314583704,32514184,309.0,212,1258,1046,447.237114976,32.2076202072,46884314,446.0,297,1598,1301,728.960116759,59.5320700794,76417618,734.0,143,1785,1642,599.932605813,54.8476841747,62891535,605.0,-0.0725959688425,0.478399991989,0.550995960832,0.0975284367813,0.0236284051475,10224.0035562,0.0963855,577,3644,3067,1357.32782288,96.9473156975,142290033,1360.0,-1.28674316406,7.13491821289,8.42166137695,0.412292433891,0.87849662167,43221.0281372,3.05176e-05
9506068,4.75,12,1.55320760822,640,859,219,726.631578947,60.8537595831,13806,716.0,986,1373,387,1174.10526316,102.933240878,22308,1172.0,1290,1740,450,1473.10526316,132.925738958,27989,1423.0,1206,1808,602,1462.31578947,171.156146816,27784,1422.0,-0.0202205888927,0.056947607547,0.0771681964397,0.00504672440308,0.0210677760333,0.0958877636585,0.00317237,2875,4040,1165,3363.05263158,332.133846464,63898,3317.0,2.26324462891,2.83966064453,0.576416015625,2.5168762207,0.155069719808,47.8206481934,2.48465
9508674,1072.49999999,625,5.38364525193,209,309,100,253.383682984,8.86093621642,1087016,253.0,275,445,170,356.082750583,15.1567999121,1527595,355.0,672,953,281,775.146620047,37.0689421833,3325379,773.0,233,521,288,367.506060606,25.0498912077,1576601,366.0,0.247524753213,0.489035099745,0.241510346532,0.356862088138,0.0304454064299,1530.93835811,0.354015,718,1275,557,976.972494172,46.0416066885,4191212,973.0,-0.117218017578,1.00396728516,1.12118530273,0.0612628643329,0.144370336047,262.817687988,0.0
9482540,43.2500000016,37,1.58709796997,310,496,186,370.283236994,19.3503030383,64059,371.0,417,720,303,542.144508671,32.1601292742,93791,547.0,482,866,384,666.849710983,55.754835581,115365,654.0,458,925,467,644.531791908,55.6404162969,111504,633.0,-0.0329424887896,0.0758122727275,0.108754761517,0.0170853470877,0.0181074851837,2.95576504618,0.0156986,1185,2141,956,1556.95953757,96.563636712,269354,1550.0,-0.00784301757812,3.29052734375,3.29837036133,2.53647838438,0.867886014275,438.810760498,2.69589
9449861,19.7500000007,32,2.03124119765,203,262,59,228.848101266,14.2323295794,18079,226.0,250,360,110,303.582278481,31.3310650204,23983,296.0,503,1048,545,851.025316456,143.228946113,67231,873.0,170,324,154,239.949367089,41.123432211,18956,235.0,0.308192461729,0.66568338871,0.357490926981,0.557102621356,0.0594822454516,44.0111070871,0.564374,635,939,304,772.379746835,81.850945696,61018,758.0,1.93939208984,2.68975830078,0.750366210938,2.62212864357,0.134168051363,207.148162842,2.65573
9450413,787.250000001,378,3.80041070876,247,351,104,295.650682756,11.6012087366,931004,295.0,300,508,208,415.133058114,20.5101439452,1307254,414.0,499,955,456,745.767545252,47.5366978732,2348422,742.0,299,638,339,481.163543982,35.610961909,1515184,479.0,0.12018853426,0.311361670494,0.191173136234,0.215881457368,0.0231690679355,679.810709253,0.216641,846,1496,650,1191.94728485,66.0832141126,3753442,1186.0,-0.00473022460938,1.86267089844,1.86740112305,0.162186817352,0.166908192255,510.726287842,0.139709
9424596,31.2499999981,30,1.51387951326,329,861,532,731528,88.9508247067,91441,763.0,719,1288,569,1112216,102.028433998,139027,1140.0,751,1630,879,1324.92,106.638424595,165615,1327.0,648,1684,1036,1315888,131.134997068,164486,1322.0,-0.0416849479079,0.0736240148544,0.115308962762,0.00444204662554,0.0162177187651,0.555255828192,0.00218978,1696,3588,1892,3159632,270.006534321,394954,3207.0,0.867919921875,4.17828369141,3.31036376953,3.02704785156,0.786180355433,378.380981445,3.08746
9501125,40817.0000015,33277,46.4642245981,190,1129,939,365.491596639,28.1569913883,59673082,366.0,235,1859,1624,549.634704902,46.4320729017,89737759,551.0,342,2467,2125,944.521688267,83.0451772905,154210167,948.0,120,2782,2662,765.905952177,76.618668065,125047933,770.0,-0.0629820078611,0.480519473553,0.543501481414,0.104990085737,0.0276115932423,17141.5213182,0.101604,570,5770,5200,1681.03225372,141.451725639,274458774,1685.0,-0.0906677246094,4.62164306641,4.71231079102,0.287758042508,0.393805767117,46981.6800842,0.196136
9401209,6.0,11,1.26681188139,467,523,56,494.291666667,13.9178517459,11863,497.0,643,725,82,680.166666667,23.6284903359,16324,680.5,240,371,131,304.166666667,36.4322049231,7300,301.0,304,402,98,357625,27.0536696525,8583,356.0,-0.182282790542,-0.00145985395648,0.180822936585,-0.0827176983488,0.052930826028,-1.98522476037,-0.0817048,1465,1600,135,1532.08333333,41.2552185251,36770,1541.0,-0.0101928710938,3.47247314453,3.48266601562,0.701395670573,1.2656150128,16.8334960938,0.0443115
9420685,2175.24999998,1014,6.13307724135,212,413,201,299.042293989,15.7125308811,2601967,298.0,273,595,322,432.348235835,28.6348812469,3761862,430.0,404,1076,672,726.307091139,53.1658680187,6319598,725.0,278,832,554,597.02873233,42.8918569363,5194747,597.0,0.0153846153989,0.241007193923,0.225622578524,0.0976319736597,0.0183235967882,849.495802813,0.0956938,778,1789,1011,1328.41926215,81.9074117789,11558576,1325.0,-0.133636474609,11.5651855469,11.6988220215,0.287753804116,0.862831462168,2503.74584961,0.00149536
9502250,1007.50000001,837,7.43871634799,170,366,196,233.294292804,17.4996842845,940176,231.0,214,501,287,290.130769231,34.6606236229,1169227,281.0,390,886,496,557.018114144,80.8854559978,2244783,548.0,176,530,354,280.109181141,53.6921746434,1128840,263.0,0.145454540849,0.582443654537,0.436989113688,0.332171400091,0.0621661790919,1338.65074237,0.332476,592,1327,735,803.534243176,99.3119915025,3238243,772.0,-1.54397583008,2.14978027344,3.69375610352,0.0368277878678,0.283676922287,148.415985107,0.0
9360491,289.750000008,175,2.90015623394,335,451,116,407.706643658,15.1617183696,472532,409.0,522,729,207,654.187230371,24.7705670728,758203,654.0,972,1206,234,1118.91716997,35.1564241257,1296825,1118.0,688,977,289,880.979292494,36.5678008339,1021055,882.0,0.0922545641661,0.176541000605,0.0842864364386,0.119149351038,0.0113150800264,138.094097853,0.117675,1549,2157,608,1942.87316652,72.4518247932,2251790,1944.0,-0.137542724609,0.590606689453,0.728149414062,0.0431698131808,0.107471529896,50.0338134766,0.0
9347153,352.500000004,240,3.60600852439,229,521,292,394.604964539,31.3616851349,556393,396.0,328,832,504,611.362411348,55.5000466922,862021,612.5,477,1152,675,841.264539007,78.666268452,1186183,844.0,319,1109,790,781.070212766,83.7207704849,1101309,785.0,-0.0690811499953,0.198492467403,0.267573617399,0.0379344862449,0.0217794273427,53.4876256053,0.0375213,876,2424,1548,1787.03758865,160.918853185,2519723,1793.0,-0.0297241210938,11.3561401367,11.3858642578,9.08839314779,3.29128117042,12814.6343384,10.2921
9386752,2890.00000001,2070,10.862167413,211,361,150,284.329065744,17.7638445299,3286844,284.0,317,553,236,422.983217993,30.8293757706,4889686,423.0,761,1181,420,973.15233564,57.0674741297,11249641,974.0,271,657,386,464.020588235,50.1241789274,5364078,463.0,0.2436619699,0.501838207245,0.258176237345,0.355478094994,0.0374505330957,4109.32677813,0.353104,820,1556,736,1171.33287197,95.9518473836,13540608,1170.0,-0.082275390625,0.994049072266,1.07632446289,0.0343530674707,0.079108528603,397.121459961,0.0
9343268,7.5,14,1.44209035422,399,453,54,431.2,14.9496934194,12936,436.0,510,603,93,573.766666667,21.269200476,17213,579.0,176,356,180,247.9,46.8311506016,7437,236.0,278,378,100,323.933333333,23.5654172229,9718,323.0,-0.260504215956,0.0178571436554,0.278361359611,-0.139428562461,0.0718436985404,-4.18285687384,-0.138148,1187,1411,224,1328.9,42.7226325656,39867,1334.5,0.0,0.959320068359,0.959320068359,0.478483072917,0.417315439539,14.3544921875,0.571594
9351708,439.750000001,337,4.53337917003,210,290,80,253.802160318,11.946801537,446438,254.0,298,426,128,359.993746447,19.3411803436,633229,361.0,744,1083,339,916.637862422,47.7670484158,1612366,915.0,224,427,203,327.030699261,29.3968392356,575247,328.0,0.376451075077,0.596396386623,0.219945311546,0.474646647353,0.0286202476731,834.903452694,0.471698,753,1133,380,940.826606026,59.1142701766,1654914,943.0,-0.211761474609,0.970336914062,1.18209838867,0.0543874769878,0.141706217592,95.6675720215,0.0
9323933,18.2500000007,24,1.58480150624,300,390,90,351.589041096,20.3737916636,25666,353.0,344,429,85,381.95890411,14.2159840158,27883,384.0,203,526,323,292.698630137,50.6837319369,21367,287.0,251,510,259,317.808219178,35.9316922478,23200,320.0,-0.19603960216,0.102106966078,0.298146568239,-0.0448694821999,0.0627385665311,-3.27547220059,-0.0340557,941,1282,341,1051.35616438,49.6418321892,76749,1053.0,0.691741943359,5.77359008789,5.08184814453,1.65439595262,0.996070753834,120.770904541,1.43317
9321017,115.499999999,107,2.80858682053,290,585,295,391.448051948,48.0314708621,180849,393.0,411,852,441,576.108225108,66.9860841778,266162,581.5,569,913,344,734.54978355,57.5913419979,339362,732.0,463,952,489,688.547619048,68.8982632303,318109,698.5,-0.0744525566697,0.131200000644,0.205652557313,0.0332867377748,0.0390994783713,15.3784728519,0.0322339,1223,2389,1166,1656.1038961,166.380054511,765120,1673.0,0.119506835938,3.11071777344,2.9912109375,1.60645403181,0.859642641458,742.181762695,0.988449
9310203,227.749999997,174,3.25248366033,240,342,102,297.030735456,13.8825692621,270595,297.0,318,513,195,432.749725576,25.5375777753,394235,433.0,651,1030,379,883.424807903,47.901524939,804800,883.0,346,634,288,507.48518112,40.227557303,462319,506.0,0.197513818741,0.423220962286,0.225707143545,0.270780386912,0.0315832317109,246.680932477,0.271739,943,1454,511,1237.26564215,75.1763365345,1127149,1237.0,-0.0395812988281,1.72311401367,1.7626953125,0.182892348188,0.237191123159,166.614929199,0.125336
9311086,14.0,21,1.58325309212,329,433,104,382.017857143,25.0032077024,21393,383.0,388,565,177,482125,39.3591804956,26999,487.0,249,481,232,347.589285714,52.355507551,19465,342.0,230,498,268,344125,46.5307358098,19271,336.5,-0.124203823507,0.190140843391,0.314344666898,0.00374114824808,0.0751654028279,0.209504301893,-0.0133542,947,1479,532,1208.26785714,104.358498023,67663,1198.5,-0.0136413574219,0.0,0.0136413574219,-0.000243595668248,0.00180655382632,-0.0136413574219,0.0
9360466,1888.00000006,1027,6.66752290957,227,412,185,312.444915254,18.9938907884,2359584,312.0,317,644,327,482.538400424,30.0467169444,3644130,482.0,740,1107,367,929.009401483,51.8078546614,7015879,930.0,420,812,392,654.696636653,48.5182180021,4944269,655.0,0.0964109748602,0.307994753122,0.211583778262,0.173708373557,0.022849081662,1311.84563711,0.169713,1015,1760,745,1449.67995233,89.8279763749,10947983,1449.5,-0.180908203125,1.72756958008,1.9084777832,0.0670352386216,0.229778130724,506.25012207,0.0
9257285,25.2499999995,51,2.86308705162,235,400,165,313.891089109,28.222209143,31703,314.0,311,604,293,447.98019802,46.4214401213,45246,447.0,519,1038,519,774.178217822,85.0786934549,78192,778.0,338,808,470,578.138613861,80.955192313,58392,590.0,0.0808510631323,0.222094357014,0.141243293881,0.146858385736,0.0348549219359,14.8326969594,0.143065,884,1812,928,1340.00990099,147.929438294,135341,1347.0,0.100738525391,1.7477722168,1.64703369141,0.698491464747,0.45516433861,70.5476379395,0.704742
9296527,513.250000002,356,4.43282500481,203,502,299,362.75888943,36.4558307256,744744,365.0,268,719,451,532.899659036,57.3648110253,1094043,541.0,414,995,581,693.027764247,85.2548210893,1422786,693.0,226,905,679,643.452995616,85.2879558815,1321009,642.0,-0.137785285711,0.300309598446,0.438094884157,0.0379464406756,0.045579352014,77.904042707,0.0247678,697,2074,1377,1539.11154408,161.426265187,3159796,1570.0,-0.0679931640625,3.69970703125,3.76770019531,1.60508171338,0.971383198995,3295.23275757,1.71771
9333368,5025.25,3214,12.7897514384,191,796,605,311.000198995,23.1383816891,6251415,309.0,244,1189,945,449.358638874,38.4184162395,9032558,447.0,392,1625,1233,723.862593901,71.3542731106,14550362,723.0,186,1835,1649,599.759862693,65.4643916998,12055773,601.0,-0.070972584188,0.370558381081,0.441530965269,0.0942607214736,0.0272773409802,1894.73476234,0.091358,643,3780,3137,1360.11870056,118.7968097,27339746,1358.0,-0.333618164062,4.6926574707,5.02627563477,0.587639491491,1.09713305825,11812.1414185,0.000946045
9199502,4824.99999997,967,3.92710834542,215,310,95,244.32880829,7.46214412571,4715546,244.0,272,425,153,318.495025907,14.1761905815,6146954,318.0,551,998,447,717.441658031,57.3029479149,13846624,709.0,202,505,303,300.937150259,24.3178720214,5808087,298.0,0.228041902184,0.566724419594,0.338682517409,0.408093643928,0.042821918069,7876.20732781,0.408644,689,1220,531,863.760984456,43.0347783331,16670587,860.0,-0.235198974609,2.76324462891,2.99844360352,0.165464623011,0.341541111536,3193.46722412,0.0
9386191,8736.75000012,6753,20.380595213,201,729,528,382.985578161,20.5061770527,13384197,383.0,267,1159,892,590.960168255,36.1945342767,20652285,592.0,549,1386,837,992.551091653,59.0348925415,34686683,999.0,298,1462,1164,803.971270781,57.4316024928,28096384,809.0,-0.0401992164552,0.308443427086,0.348642643541,0.10534192417,0.0204000703974,3681.38422396,0.103814,766,3350,2584,1777.9170172,107.448356268,62132866,1784.0,-0.0586242675781,3.09039306641,3.14901733398,0.220884272635,0.219361199131,7719.24267578,0.171173
9261165,3.25,12,1.87773643621,213,276,63,236.307692308,18.6150667487,3072,231.0,280,400,120,328.384615385,34.0102664625,4269,324.0,535,666,131,589.538461538,38.5578793397,7664,571.0,172,291,119,228.384615385,47.1993130027,2969,241.0,0.358708202839,0.532432436943,0.173724234104,0.447107484707,0.0648310729659,5.8123973012,0.408389,665,959,294,793.076923077,95.6375059502,10310,809.0,0.0023193359375,0.0413818359375,0.0390625,0.0239539513221,0.0117303012596,0.311401367188,0.0257568
9261332,182.0,149,3.11562831738,245,621,376,386.042582418,35.4381848432,281039,378.0,338,904,566,551.46978022,48.1379276224,401470,550.0,473,1116,643,669.092032967,90.2847208316,487099,680.0,316,1215,899,641.998626374,91.1436720467,467375,643.5,-0.0494296588004,0.198986053467,0.248415712267,0.0209431626573,0.0289480416298,15.2466224145,0.015445,899,2740,1841,1579.51098901,151.033817951,1149884,1560.0,2.69448852539,5.2509765625,2.55648803711,3.77168340997,0.701452278811,2745.78552246,3.9752
9231992,14.0,18,1.35707407896,219,273,54,247.589285714,10.599489182,13865,246.0,284,403,119,353.178571429,22.0349617839,19778,355.0,906,1314,408,1141.5,73.6221045999,63924,1145.0,207,348,141,290.017857143,29.0482917321,16241,292.5,0.547758281231,0.670571029186,0.122812747955,0.595151189182,0.0262492021671,33.3284665942,0.592494,710,1023,313,890.785714286,59.7296630918,49884,893.0,-0.0477600097656,0.981781005859,1.02954101562,0.523919241769,0.358482185012,29.3394775391,0.508606
9218252,240.750000005,126,2.29077516003,201,333,132,237.231568017,15.0197986448,228454,237.0,226,366,140,303.238836968,22.3493704335,292019,304.0,548,1308,760,962.399792316,119.948020414,926791,950.0,128,359,231,259.358255452,34.6671669307,249762,261.0,0.452695816755,0.705413997173,0.252718180418,0.574331966021,0.0431380573606,553.081683278,0.575529,580,1036,456,799.828660436,68.5641245739,770235,802.0,0.997161865234,3.9817199707,2.98455810547,1.83298128788,0.750218887328,1765.16098022,1.48108
9257463,2229.99999999,752,4.4922144144,240,379,139,313.28632287,18.8019019509,2794514,314.0,351,590,239,479.285089686,32.3074912819,4275223,480.0,787,1307,520,1044.0588565,50.427722219,9313005,1043.0,331,720,389,521.29293722,55.8420654434,4649933,523.0,0.184597954154,0.5,0.315402045846,0.335426042115,0.0396440596997,2992.00029567,0.332438,942,1682,740,1313.86434978,105.221253045,11719670,1317.0,-0.0793762207031,0.938354492188,1.01773071289,0.0429494951873,0.0981082312107,383.10949707,0.0
9195983,3132.75,744,3.74977435183,237,520,283,343.066554944,15.3285995402,4298967,341.0,301,727,426,517.834570266,27.8452494601,6488985,514.0,546,1125,579,923.347218897,52.6077192167,11570464,919.0,379,908,529,718.612880057,45.1117509382,9004938,716.0,0.0391459092498,0.247813418508,0.208667509258,0.124834314459,0.0157737000161,1564.29879448,0.122653,951,2054,1103,1579.51400527,84.1040821347,19792890,1570.0,-0.135192871094,8.59390258789,8.72909545898,0.235330939816,0.355836155746,2948.93200684,0.15976
9215680,1288.25,1172,9.21133557245,201,354,153,258.553075878,12.7911293199,1332324,259.0,270,527,257,372.231903745,22.6025398118,1918111,372.0,649,1251,602,896.952843004,52.4031113036,4621998,898.0,193,566,373,341.543760916,33.6667218869,1759975,341.0,0.282968848944,0.581798493862,0.298829644918,0.449255346506,0.0283245525384,2315.01280054,0.450443,676,1437,761,972.328740539,66.476496671,5010410,971.0,-0.390655517578,3.62844848633,4.01910400391,0.726286710639,0.992790045132,3742.55541992,0.0788574
